datetime,price,hour,action,soc,energy_delta,revenue
2025-10-30 15:00:00,156.81833288169216,15,HOLD,0.0,0.0,0.0
2025-10-30 16:00:00,199.55210831207216,16,HOLD,0.0,0.0,0.0
2025-10-30 17:00:00,191.64753582877856,17,HOLD,0.0,0.0,0.0
2025-10-30 18:00:00,167.44809109176157,18,HOLD,0.0,0.0,0.0
2025-10-30 19:00:00,175.6492128661489,19,HOLD,0.0,0.0,0.0
2025-10-30 20:00:00,134.12208627539204,20,HOLD,0.0,0.0,0.0
2025-10-30 21:00:00,116.16040248896888,21,HOLD,0.0,0.0,0.0
2025-10-30 22:00:00,108.3683142195385,22,HOLD,0.0,0.0,0.0
2025-10-30 23:00:00,96.59837511440156,23,HOLD,0.0,0.0,0.0
2025-10-31 00:00:00,103.24005665114043,0,HOLD,0.0,0.0,0.0
2025-10-31 01:00:00,91.51102089649918,1,HOLD,0.0,0.0,0.0
2025-10-31 02:00:00,87.49226671029692,2,HOLD,0.0,0.0,0.0
2025-10-31 03:00:00,87.48204087267298,3,HOLD,0.0,0.0,0.0
2025-10-31 04:00:00,93.76070517376256,4,HOLD,0.0,0.0,0.0
2025-10-31 05:00:00,116.57966183154976,5,HOLD,0.0,0.0,0.0
2025-10-31 06:00:00,136.8984011902875,6,HOLD,0.0,0.0,0.0
2025-10-31 07:00:00,127.21964587924307,7,HOLD,0.0,0.0,0.0
2025-10-31 08:00:00,113.74199189091075,8,HOLD,0.0,0.0,0.0
2025-10-31 09:00:00,87.05255569246816,9,HOLD,0.0,0.0,0.0
2025-10-31 10:00:00,79.8791305992852,10,HOLD,0.0,0.0,0.0
2025-10-31 11:00:00,78.36059371213244,11,HOLD,0.0,0.0,0.0
2025-10-31 12:00:00,80.09898610819958,12,HOLD,0.0,0.0,0.0
2025-10-31 13:00:00,88.75004473803962,13,HOLD,0.0,0.0,0.0
2025-10-31 14:00:00,119.10033080584714,14,HOLD,0.0,0.0,0.0
2025-10-31 15:00:00,183.5486724306305,15,HOLD,0.0,0.0,0.0
2025-10-31 16:00:00,250.4716667604035,16,HOLD,0.0,0.0,0.0
2025-10-31 17:00:00,286.9983587530614,17,HOLD,0.0,0.0,0.0
2025-10-31 18:00:00,273.49002725185727,18,HOLD,0.0,0.0,0.0
2025-10-31 19:00:00,250.77844188912127,19,HOLD,0.0,0.0,0.0
2025-10-31 20:00:00,184.86780548411673,20,HOLD,0.0,0.0,0.0
2025-10-31 21:00:00,140.53879938440457,21,HOLD,0.0,0.0,0.0
2025-10-31 22:00:00,137.5221772853469,22,HOLD,0.0,0.0,0.0
2025-10-31 23:00:00,101.95160111052596,23,HOLD,0.0,0.0,0.0
2025-11-01 00:00:00,113.91071821170551,0,HOLD,0.0,0.0,0.0
2025-11-01 01:00:00,88.5199633915013,1,HOLD,0.0,0.0,0.0
2025-11-01 02:00:00,78.6775946784741,2,HOLD,0.0,0.0,0.0
2025-11-01 03:00:00,75.53826252792932,3,HOLD,0.0,0.0,0.0
2025-11-01 04:00:00,78.77985305471336,4,HOLD,0.0,0.0,0.0
2025-11-01 05:00:00,90.2123395182608,5,HOLD,0.0,0.0,0.0
2025-11-01 06:00:00,105.31078876998512,6,HOLD,0.0,0.0,0.0
2025-11-01 07:00:00,73.98904812790478,7,HOLD,0.0,0.0,0.0
2025-11-01 08:00:00,55.31155570780692,8,HOLD,0.0,0.0,0.0
2025-11-01 09:00:00,42.519032840277525,9,HOLD,0.0,0.0,0.0
2025-11-01 10:00:00,18.29913642801266,10,CHARGE,10.0,10.0,-182.9913642801266
2025-11-01 11:00:00,15.758015778467454,11,CHARGE,20.0,10.0,-157.58015778467455
2025-11-01 12:00:00,21.019209235976543,12,HOLD,20.0,0.0,0.0
2025-11-01 13:00:00,30.62127076484153,13,HOLD,20.0,0.0,0.0
2025-11-01 14:00:00,65.18971485251785,14,HOLD,20.0,0.0,0.0
2025-11-01 15:00:00,92.17058742324232,15,DISCHARGE,10.0,-10.0,829.5352868091809
2025-11-01 16:00:00,159.44126023222876,16,DISCHARGE,0.0,-10.0,1434.971342090059
2025-11-01 17:00:00,131.7599177842655,17,HOLD,0.0,0.0,0.0
2025-11-01 18:00:00,123.81955486928824,18,HOLD,0.0,0.0,0.0
2025-11-01 19:00:00,116.68192020778903,19,HOLD,0.0,0.0,0.0
2025-11-01 20:00:00,140.7382032180711,20,HOLD,0.0,0.0,0.0
2025-11-01 21:00:00,140.20134674281508,21,HOLD,0.0,0.0,0.0
2025-11-01 22:00:00,109.2221716611362,22,HOLD,0.0,0.0,0.0
2025-11-01 23:00:00,90.2379041123206,23,HOLD,0.0,0.0,0.0
2025-11-02 00:00:00,82.92131729240272,0,HOLD,0.0,0.0,0.0
2025-11-02 01:00:00,78.72872386659373,1,HOLD,0.0,0.0,0.0
2025-11-02 02:00:00,76.25918408041599,2,HOLD,0.0,0.0,0.0
2025-11-02 03:00:00,76.32053910615954,3,HOLD,0.0,0.0,0.0
2025-11-02 04:00:00,77.37891330023571,4,HOLD,0.0,0.0,0.0
2025-11-02 05:00:00,79.57235547056749,5,HOLD,0.0,0.0,0.0
2025-11-02 06:00:00,83.62178716964154,6,HOLD,0.0,0.0,0.0
2025-11-02 07:00:00,80.1398894586953,7,HOLD,0.0,0.0,0.0
2025-11-02 08:00:00,81.1522473834638,8,HOLD,0.0,0.0,0.0
2025-11-02 09:00:00,22.83940833303508,9,HOLD,0.0,0.0,0.0
2025-11-02 10:00:00,6.779730344661857,10,CHARGE,10.0,10.0,-67.79730344661857
2025-11-02 11:00:00,14.709867422015206,11,CHARGE,20.0,10.0,-147.09867422015205
2025-11-02 12:00:00,26.79169457468185,12,HOLD,20.0,0.0,0.0
2025-11-02 13:00:00,56.012025585045734,13,HOLD,20.0,0.0,0.0
2025-11-02 14:00:00,95.98993777577806,14,DISCHARGE,10.0,-10.0,863.9094399820026
2025-11-02 15:00:00,122.67937397422068,15,DISCHARGE,0.0,-10.0,1104.114365767986
2025-11-02 16:00:00,125.0006391148515,16,HOLD,0.0,0.0,0.0
2025-11-02 17:00:00,128.66148898421642,17,HOLD,0.0,0.0,0.0
2025-11-02 18:00:00,127.16851669112346,18,HOLD,0.0,0.0,0.0
2025-11-02 19:00:00,119.56049349892372,19,HOLD,0.0,0.0,0.0
2025-11-02 20:00:00,119.59117101179552,20,HOLD,0.0,0.0,0.0
2025-11-02 21:00:00,105.24943374424156,21,HOLD,0.0,0.0,0.0
2025-11-02 22:00:00,101.78798770854318,22,HOLD,0.0,0.0,0.0
2025-11-02 23:00:00,88.81139976378314,23,HOLD,0.0,0.0,0.0
2025-11-03 00:00:00,86.52081213602409,0,HOLD,0.0,0.0,0.0
2025-11-03 01:00:00,79.25024158541386,1,HOLD,0.0,0.0,0.0
2025-11-03 02:00:00,81.44879667455761,2,HOLD,0.0,0.0,0.0
2025-11-03 03:00:00,81.16247322108772,3,HOLD,0.0,0.0,0.0
2025-11-03 04:00:00,84.31203120925643,4,HOLD,0.0,0.0,0.0
2025-11-03 05:00:00,96.13821242132497,5,HOLD,0.0,0.0,0.0
2025-11-03 06:00:00,122.63847062372496,6,HOLD,0.0,0.0,0.0
2025-11-03 07:00:00,136.68877151899704,7,HOLD,0.0,0.0,0.0
2025-11-03 08:00:00,135.8604786714592,8,HOLD,0.0,0.0,0.0
2025-11-03 09:00:00,112.49955261960396,9,HOLD,0.0,0.0,0.0
2025-11-03 10:00:00,100.88811399763784,10,HOLD,0.0,0.0,0.0
2025-11-03 11:00:00,96.69040765301688,11,HOLD,0.0,0.0,0.0
2025-11-03 12:00:00,97.01763445698246,12,HOLD,0.0,0.0,0.0
2025-11-03 13:00:00,99.08836657582717,13,HOLD,0.0,0.0,0.0
2025-11-03 14:00:00,109.18126831064048,14,HOLD,0.0,0.0,0.0
2025-11-03 15:00:00,197.43024700510784,15,HOLD,0.0,0.0,0.0
2025-11-03 16:00:00,209.5580904270821,16,HOLD,0.0,0.0,0.0
2025-11-03 17:00:00,167.1975580699754,17,HOLD,0.0,0.0,0.0
2025-11-03 18:00:00,234.03874569875703,18,HOLD,0.0,0.0,0.0
2025-11-03 19:00:00,224.2321674174136,19,HOLD,0.0,0.0,0.0
2025-11-03 20:00:00,162.58059238277357,20,HOLD,0.0,0.0,0.0
2025-11-03 21:00:00,137.40969307148373,21,HOLD,0.0,0.0,0.0
2025-11-03 22:00:00,122.13229166134072,22,HOLD,0.0,0.0,0.0
2025-11-03 23:00:00,97.45223255599925,23,HOLD,0.0,0.0,0.0
2025-11-04 00:00:00,92.09900655987484,0,HOLD,0.0,0.0,0.0
2025-11-04 01:00:00,82.77815556566777,1,HOLD,0.0,0.0,0.0
2025-11-04 02:00:00,81.98054023100167,2,HOLD,0.0,0.0,0.0
2025-11-04 03:00:00,81.36187705475425,3,HOLD,0.0,0.0,0.0
2025-11-04 04:00:00,85.61071258749483,4,HOLD,0.0,0.0,0.0
2025-11-04 05:00:00,116.65124269491726,5,HOLD,0.0,0.0,0.0
2025-11-04 06:00:00,166.33858770956576,6,HOLD,0.0,0.0,0.0
2025-11-04 07:00:00,135.01173414867347,7,HOLD,0.0,0.0,0.0
2025-11-04 08:00:00,111.83998609286084,8,HOLD,0.0,0.0,0.0
2025-11-04 09:00:00,98.4594775619558,9,HOLD,0.0,0.0,0.0
2025-11-04 10:00:00,90.4679854588589,10,HOLD,0.0,0.0,0.0
2025-11-04 11:00:00,88.53018922912524,11,HOLD,0.0,0.0,0.0
2025-11-04 12:00:00,96.00016361340198,12,HOLD,0.0,0.0,0.0
2025-11-04 13:00:00,89.43006294003058,13,HOLD,0.0,0.0,0.0
2025-11-04 14:00:00,111.20087124136556,14,HOLD,0.0,0.0,0.0
2025-11-04 15:00:00,197.45069868035569,15,HOLD,0.0,0.0,0.0
2025-11-04 16:00:00,240.23049038004328,16,HOLD,0.0,0.0,0.0
2025-11-04 17:00:00,189.86824008221575,17,HOLD,0.0,0.0,0.0
2025-11-04 18:00:00,271.3988434577647,18,HOLD,0.0,0.0,0.0
2025-11-04 19:00:00,208.2491832112198,19,HOLD,0.0,0.0,0.0
2025-11-04 20:00:00,157.98919128963152,20,HOLD,0.0,0.0,0.0
2025-11-04 21:00:00,118.67084562564231,21,HOLD,0.0,0.0,0.0
2025-11-04 22:00:00,108.35808838191458,22,HOLD,0.0,0.0,0.0
2025-11-04 23:00:00,94.05214154604438,23,HOLD,0.0,0.0,0.0
2025-11-05 00:00:00,93.8885281440616,0,HOLD,0.0,0.0,0.0
2025-11-05 01:00:00,88.9801260845779,1,HOLD,0.0,0.0,0.0
2025-11-05 02:00:00,88.43815669050991,2,HOLD,0.0,0.0,0.0
2025-11-05 03:00:00,81.64820050822414,3,HOLD,0.0,0.0,0.0
2025-11-05 04:00:00,84.34782164094017,4,HOLD,0.0,0.0,0.0
2025-11-05 05:00:00,102.20213413231212,5,HOLD,0.0,0.0,0.0
2025-11-05 06:00:00,122.54132516629768,6,HOLD,0.0,0.0,0.0
2025-11-05 07:00:00,146.46978520628073,7,HOLD,0.0,0.0,0.0
2025-11-05 08:00:00,123.50766682175856,8,HOLD,0.0,0.0,0.0
2025-11-05 09:00:00,107.51956969675278,9,HOLD,0.0,0.0,0.0
2025-11-05 10:00:00,106.67082517396706,10,HOLD,0.0,0.0,0.0
2025-11-05 11:00:00,96.17911577182066,11,HOLD,0.0,0.0,0.0
2025-11-05 12:00:00,91.83824770046476,12,HOLD,0.0,0.0,0.0
2025-11-05 13:00:00,93.80160852425826,13,HOLD,0.0,0.0,0.0
2025-11-05 14:00:00,108.1382328730002,14,HOLD,0.0,0.0,0.0
2025-11-05 15:00:00,135.10887960610074,15,HOLD,0.0,0.0,0.0
2025-11-05 16:00:00,225.80183349268597,16,HOLD,0.0,0.0,0.0
2025-11-05 17:00:00,190.45111282677945,17,HOLD,0.0,0.0,0.0
2025-11-05 18:00:00,190.00117597132677,18,HOLD,0.0,0.0,0.0
2025-11-05 19:00:00,190.07786975350615,19,HOLD,0.0,0.0,0.0
2025-11-05 20:00:00,157.8000132935889,20,HOLD,0.0,0.0,0.0
2025-11-05 21:00:00,135.82980115858743,21,HOLD,0.0,0.0,0.0
2025-11-05 22:00:00,131.27930341594106,22,HOLD,0.0,0.0,0.0
2025-11-05 23:00:00,108.1382328730002,23,HOLD,0.0,0.0,0.0
2025-11-06 00:00:00,98.46970339957971,0,HOLD,0.0,0.0,0.0
2025-11-06 01:00:00,95.97971193815414,1,HOLD,0.0,0.0,0.0
2025-11-06 02:00:00,96.57792343915372,2,HOLD,0.0,0.0,0.0
2025-11-06 03:00:00,96.22001912231636,3,HOLD,0.0,0.0,0.0
2025-11-06 04:00:00,97.9175081678878,4,HOLD,0.0,0.0,0.0
2025-11-06 05:00:00,110.1015936967937,5,HOLD,0.0,0.0,0.0
2025-11-06 06:00:00,145.97894500033237,6,HOLD,0.0,0.0,0.0
2025-11-06 07:00:00,153.00920836678034,7,HOLD,0.0,0.0,0.0
2025-11-06 08:00:00,120.36833467121374,8,HOLD,0.0,0.0,0.0
2025-11-06 09:00:00,102.83102314618348,9,HOLD,0.0,0.0,0.0
2025-11-06 10:00:00,97.9993148688792,10,HOLD,0.0,0.0,0.0
2025-11-06 11:00:00,94.74749850447124,11,HOLD,0.0,0.0,0.0
2025-11-06 12:00:00,97.078989482726,12,HOLD,0.0,0.0,0.0
2025-11-06 13:00:00,108.12800703537629,13,HOLD,0.0,0.0,0.0
2025-11-06 14:00:00,144.96147415675185,14,HOLD,0.0,0.0,0.0
2025-11-06 15:00:00,174.7595649928675,15,HOLD,0.0,0.0,0.0
2025-11-06 16:00:00,243.5487746890067,16,HOLD,0.0,0.0,0.0
2025-11-06 17:00:00,241.8103822929396,17,HOLD,0.0,0.0,0.0
2025-11-06 18:00:00,207.7481171676475,18,HOLD,0.0,0.0,0.0
2025-11-06 19:00:00,200.64116001902008,19,HOLD,0.0,0.0,0.0
2025-11-06 20:00:00,151.64917196279842,20,HOLD,0.0,0.0,0.0
2025-11-06 21:00:00,127.58777603370436,21,HOLD,0.0,0.0,0.0
2025-11-06 22:00:00,117.69939105136947,22,HOLD,0.0,0.0,0.0
2025-11-06 23:00:00,106.46119550267662,23,HOLD,0.0,0.0,0.0
2025-11-07 00:00:00,93.01933194602805,0,HOLD,0.0,0.0,0.0
2025-11-07 01:00:00,91.45989170837956,1,HOLD,0.0,0.0,0.0
2025-11-07 02:00:00,92.48758838958396,2,HOLD,0.0,0.0,0.0
2025-11-07 03:00:00,93.3618975064295,3,HOLD,0.0,0.0,0.0
2025-11-07 04:00:00,94.44072337575352,4,HOLD,0.0,0.0,0.0
2025-11-07 05:00:00,104.90175526502814,5,HOLD,0.0,0.0,0.0
2025-11-07 06:00:00,160.46895691343315,6,HOLD,0.0,0.0,0.0
2025-11-07 07:00:00,173.90059463245782,7,HOLD,0.0,0.0,0.0
2025-11-07 08:00:00,128.00192245747328,8,HOLD,0.0,0.0,0.0
2025-11-07 09:00:00,110.11181953441762,9,HOLD,0.0,0.0,0.0
2025-11-07 10:00:00,96.01038945102592,10,HOLD,0.0,0.0,0.0
2025-11-07 11:00:00,97.97886319363135,11,HOLD,0.0,0.0,0.0
2025-11-07 12:00:00,92.46202379552416,12,HOLD,0.0,0.0,0.0
2025-11-07 13:00:00,94.77817601734304,13,HOLD,0.0,0.0,0.0
2025-11-07 14:00:00,120.22006002566684,14,HOLD,0.0,0.0,0.0
2025-11-07 15:00:00,216.31225617768416,15,HOLD,0.0,0.0,0.0
2025-11-07 16:00:00,275.32045218653974,16,HOLD,0.0,0.0,0.0
2025-11-07 17:00:00,339.48247035785323,17,HOLD,0.0,0.0,0.0
2025-11-07 18:00:00,154.01134045392496,18,HOLD,0.0,0.0,0.0
2025-11-07 19:00:00,149.77784367762024,19,HOLD,0.0,0.0,0.0
2025-11-07 20:00:00,131.13102877039418,20,HOLD,0.0,0.0,0.0
2025-11-07 21:00:00,113.50168470674856,21,HOLD,0.0,0.0,0.0
2025-11-07 22:00:00,108.92050945123044,22,HOLD,0.0,0.0,0.0
2025-11-07 23:00:00,101.45053506695366,23,HOLD,0.0,0.0,0.0
2025-11-08 00:00:00,103.80759063926824,0,HOLD,0.0,0.0,0.0
2025-11-08 01:00:00,100.60179054416794,1,HOLD,0.0,0.0,0.0
2025-11-08 02:00:00,98.4594775619558,2,HOLD,0.0,0.0,0.0
2025-11-08 03:00:00,96.92048899955518,3,HOLD,0.0,0.0,0.0
2025-11-08 04:00:00,98.63842972037446,4,HOLD,0.0,0.0,0.0
2025-11-08 05:00:00,101.38918004121014,5,HOLD,0.0,0.0,0.0
2025-11-08 06:00:00,104.79949688878892,6,HOLD,0.0,0.0,0.0
2025-11-08 07:00:00,111.62013058394646,7,HOLD,0.0,0.0,0.0
2025-11-08 08:00:00,112.4791009443561,8,HOLD,0.0,0.0,0.0
2025-11-08 09:00:00,110.60777265917795,9,HOLD,0.0,0.0,0.0
2025-11-08 10:00:00,112.0598416017752,10,HOLD,0.0,0.0,0.0
2025-11-08 11:00:00,108.16891038587198,11,HOLD,0.0,0.0,0.0
2025-11-08 12:00:00,105.6124509798909,12,HOLD,0.0,0.0,0.0
2025-11-08 13:00:00,108.16891038587198,13,HOLD,0.0,0.0,0.0
2025-11-08 14:00:00,108.71087977993996,14,HOLD,0.0,0.0,0.0
2025-11-08 15:00:00,122.13229166134072,15,HOLD,0.0,0.0,0.0
2025-11-08 16:00:00,147.95253166174976,16,HOLD,0.0,0.0,0.0
2025-11-08 17:00:00,138.72882612496997,17,HOLD,0.0,0.0,0.0
2025-11-08 18:00:00,134.32149010905854,18,HOLD,0.0,0.0,0.0
2025-11-08 19:00:00,132.5217426872479,19,HOLD,0.0,0.0,0.0
2025-11-08 20:00:00,125.11823624752664,20,HOLD,0.0,0.0,0.0
2025-11-08 21:00:00,115.48038428697792,21,HOLD,0.0,0.0,0.0
2025-11-08 22:00:00,108.00018406507722,22,HOLD,0.0,0.0,0.0
2025-11-08 23:00:00,98.15781535205002,23,HOLD,0.0,0.0,0.0
2025-11-09 00:00:00,97.98908903125528,0,HOLD,0.0,0.0,0.0
2025-11-09 01:00:00,96.50122965697427,1,HOLD,0.0,0.0,0.0
2025-11-09 02:00:00,95.03893487675307,2,HOLD,0.0,0.0,0.0
2025-11-09 03:00:00,93.41813961336108,3,HOLD,0.0,0.0,0.0
2025-11-09 04:00:00,94.00101235792476,4,HOLD,0.0,0.0,0.0
2025-11-09 05:00:00,93.86807646881375,5,HOLD,0.0,0.0,0.0
2025-11-09 06:00:00,91.57237592224271,6,HOLD,0.0,0.0,0.0
2025-11-09 07:00:00,94.11860949059992,7,HOLD,0.0,0.0,0.0
2025-11-09 08:00:00,100.83187189070624,8,HOLD,0.0,0.0,0.0
2025-11-09 09:00:00,100.28990249663826,9,HOLD,0.0,0.0,0.0
2025-11-09 10:00:00,100.17230536396312,10,HOLD,0.0,0.0,0.0
2025-11-09 11:00:00,100.63246805703972,11,HOLD,0.0,0.0,0.0
2025-11-09 12:00:00,101.07217907486849,12,HOLD,0.0,0.0,0.0
2025-11-09 13:00:00,103.16847578777296,13,HOLD,0.0,0.0,0.0
2025-11-09 14:00:00,105.36191795810474,14,HOLD,0.0,0.0,0.0
2025-11-09 15:00:00,112.2899229483135,15,HOLD,0.0,0.0,0.0
2025-11-09 16:00:00,126.2175137920985,16,HOLD,0.0,0.0,0.0
2025-11-09 17:00:00,132.48083933675218,17,HOLD,0.0,0.0,0.0
2025-11-09 18:00:00,129.69941150304473,18,HOLD,0.0,0.0,0.0
2025-11-09 19:00:00,130.54815602583048,19,HOLD,0.0,0.0,0.0
2025-11-09 20:00:00,123.67128022374132,20,HOLD,0.0,0.0,0.0
2025-11-09 21:00:00,112.54045597009966,21,HOLD,0.0,0.0,0.0
2025-11-09 22:00:00,105.10115909869468,22,HOLD,0.0,0.0,0.0
2025-11-09 23:00:00,94.65035304704396,23,HOLD,0.0,0.0,0.0
2025-11-10 00:00:00,92.03765153413129,0,HOLD,0.0,0.0,0.0
2025-11-10 01:00:00,90.6725022113374,1,HOLD,0.0,0.0,0.0
2025-11-10 02:00:00,92.211490773738,2,HOLD,0.0,0.0,0.0
2025-11-10 03:00:00,91.50079505887528,3,HOLD,0.0,0.0,0.0
2025-11-10 04:00:00,91.3883108450121,4,HOLD,0.0,0.0,0.0
2025-11-10 05:00:00,96.85913397381164,5,HOLD,0.0,0.0,0.0
2025-11-10 06:00:00,118.9316044850524,6,HOLD,0.0,0.0,0.0
2025-11-10 07:00:00,142.9009678755311,7,HOLD,0.0,0.0,0.0
2025-11-10 08:00:00,154.76805243809534,8,HOLD,0.0,0.0,0.0
2025-11-10 09:00:00,141.20859174877162,9,HOLD,0.0,0.0,0.0
2025-11-10 10:00:00,134.47999059222937,10,HOLD,0.0,0.0,0.0
2025-11-10 11:00:00,123.34916633858772,11,HOLD,0.0,0.0,0.0
2025-11-10 12:00:00,132.00022496842774,12,HOLD,0.0,0.0,0.0
2025-11-10 13:00:00,125.0006391148515,13,HOLD,0.0,0.0,0.0
2025-11-10 14:00:00,146.51068855677642,14,HOLD,0.0,0.0,0.0
2025-11-10 15:00:00,171.0117955036992,15,HOLD,0.0,0.0,0.0
2025-11-10 16:00:00,183.2623489771606,16,HOLD,0.0,0.0,0.0
2025-11-10 17:00:00,164.32921061646462,17,HOLD,0.0,0.0,0.0
2025-11-10 18:00:00,155.01858545988148,18,HOLD,0.0,0.0,0.0
2025-11-10 19:00:00,142.1595946477966,19,HOLD,0.0,0.0,0.0
2025-11-10 20:00:00,140.7791065685668,20,HOLD,0.0,0.0,0.0
2025-11-10 21:00:00,115.04067326914917,21,HOLD,0.0,0.0,0.0
2025-11-10 22:00:00,112.09051911464698,22,HOLD,0.0,0.0,0.0
2025-11-10 23:00:00,99.48206132434822,23,HOLD,0.0,0.0,0.0
2025-11-11 00:00:00,91.85869937571262,0,HOLD,0.0,0.0,0.0
2025-11-11 01:00:00,91.02018069055082,1,HOLD,0.0,0.0,0.0
2025-11-11 02:00:00,87.37978249643375,2,HOLD,0.0,0.0,0.0
2025-11-11 03:00:00,90.89747063906373,3,HOLD,0.0,0.0,0.0
2025-11-11 04:00:00,91.7922314311571,4,HOLD,0.0,0.0,0.0
2025-11-11 05:00:00,107.60137639774418,5,HOLD,0.0,0.0,0.0
2025-11-11 06:00:00,151.7974466083453,6,HOLD,0.0,0.0,0.0
2025-11-11 07:00:00,155.65770031137677,7,HOLD,0.0,0.0,0.0
2025-11-11 08:00:00,161.74207369761174,8,HOLD,0.0,0.0,0.0
2025-11-11 09:00:00,115.81783692856742,9,HOLD,0.0,0.0,0.0
2025-11-11 10:00:00,125.01086495247542,10,HOLD,0.0,0.0,0.0
2025-11-11 11:00:00,107.49911802150494,11,HOLD,0.0,0.0,0.0
2025-11-11 12:00:00,91.16845533609772,12,HOLD,0.0,0.0,0.0
2025-11-11 13:00:00,94.82930520546265,13,HOLD,0.0,0.0,0.0
2025-11-11 14:00:00,109.17104247301658,14,HOLD,0.0,0.0,0.0
2025-11-11 15:00:00,129.41820096838683,15,HOLD,0.0,0.0,0.0
2025-11-11 16:00:00,142.10846545967698,16,HOLD,0.0,0.0,0.0
2025-11-11 17:00:00,161.7778641292955,17,HOLD,0.0,0.0,0.0
2025-11-11 18:00:00,143.33045305573592,18,HOLD,0.0,0.0,0.0
2025-11-11 19:00:00,148.02922544392916,19,HOLD,0.0,0.0,0.0
2025-11-11 20:00:00,123.60992519799778,20,HOLD,0.0,0.0,0.0
2025-11-11 21:00:00,118.23113460781356,21,HOLD,0.0,0.0,0.0
2025-11-11 22:00:00,115.1020282948927,22,HOLD,0.0,0.0,0.0
2025-11-11 23:00:00,104.8813035897803,23,HOLD,0.0,0.0,0.0
2025-11-12 00:00:00,104.72791602542144,0,HOLD,0.0,0.0,0.0
2025-11-12 01:00:00,94.68103055991574,1,HOLD,0.0,0.0,0.0
2025-11-12 02:00:00,92.5489434153275,2,HOLD,0.0,0.0,0.0
2025-11-12 03:00:00,94.9724669321976,3,HOLD,0.0,0.0,0.0
2025-11-12 04:00:00,98.76113977186156,4,HOLD,0.0,0.0,0.0
2025-11-12 05:00:00,111.55877555820292,5,HOLD,0.0,0.0,0.0
2025-11-12 06:00:00,152.6104006994473,6,HOLD,0.0,0.0,0.0
2025-11-12 07:00:00,156.92059125793142,7,HOLD,0.0,0.0,0.0
2025-11-12 08:00:00,123.9320390831514,8,HOLD,0.0,0.0,0.0
2025-11-12 09:00:00,110.13227120966546,9,HOLD,0.0,0.0,0.0
2025-11-12 10:00:00,69.66863173179672,10,HOLD,0.0,0.0,0.0
2025-11-12 11:00:00,72.29155908233332,11,HOLD,0.0,0.0,0.0
2025-11-12 12:00:00,86.76111932018631,12,HOLD,0.0,0.0,0.0
2025-11-12 13:00:00,94.49185256387314,13,HOLD,0.0,0.0,0.0
2025-11-12 14:00:00,115.54173931272145,14,HOLD,0.0,0.0,0.0
2025-11-12 15:00:00,156.78254245000844,15,HOLD,0.0,0.0,0.0
2025-11-12 16:00:00,240.00040903350495,16,HOLD,0.0,0.0,0.0
2025-11-12 17:00:00,261.97062116850645,17,HOLD,0.0,0.0,0.0
2025-11-12 18:00:00,245.58882929497963,18,HOLD,0.0,0.0,0.0
2025-11-12 19:00:00,235.77202517601225,19,HOLD,0.0,0.0,0.0
2025-11-12 20:00:00,181.75915084644373,20,HOLD,0.0,0.0,0.0
2025-11-12 21:00:00,127.55198560202062,21,HOLD,0.0,0.0,0.0
2025-11-12 22:00:00,125.17959127327018,22,HOLD,0.0,0.0,0.0
2025-11-12 23:00:00,108.34786254429066,23,HOLD,0.0,0.0,0.0
2025-11-13 00:00:00,113.2920550354581,0,HOLD,0.0,0.0,0.0
2025-11-13 01:00:00,108.6392989165725,1,HOLD,0.0,0.0,0.0
2025-11-13 02:00:00,105.10115909869468,2,HOLD,0.0,0.0,0.0
2025-11-13 03:00:00,104.62054473037024,3,HOLD,0.0,0.0,0.0
2025-11-13 04:00:00,104.78927105116496,4,HOLD,0.0,0.0,0.0
2025-11-13 05:00:00,141.48980228342955,5,HOLD,0.0,0.0,0.0
2025-11-13 06:00:00,174.65219369781627,6,HOLD,0.0,0.0,0.0
2025-11-13 07:00:00,143.38158224385555,7,HOLD,0.0,0.0,0.0
2025-11-13 08:00:00,121.6312256177684,8,HOLD,0.0,0.0,0.0
2025-11-13 09:00:00,109.9788836453066,9,HOLD,0.0,0.0,0.0
2025-11-13 10:00:00,115.69001395826837,10,HOLD,0.0,0.0,0.0
2025-11-13 11:00:00,92.91196065097682,11,HOLD,0.0,0.0,0.0
2025-11-13 12:00:00,108.16891038587198,12,HOLD,0.0,0.0,0.0
2025-11-13 13:00:00,108.16891038587198,13,HOLD,0.0,0.0,0.0
2025-11-13 14:00:00,136.78080405761236,14,HOLD,0.0,0.0,0.0
2025-11-13 15:00:00,194.3624957179305,15,HOLD,0.0,0.0,0.0
2025-11-13 16:00:00,289.1202200600257,16,HOLD,0.0,0.0,0.0
2025-11-13 17:00:00,299.46876773543715,17,HOLD,0.0,0.0,0.0
2025-11-13 18:00:00,302.1377113552814,18,HOLD,0.0,0.0,0.0
2025-11-13 19:00:00,286.2978888758226,19,HOLD,0.0,0.0,0.0
2025-11-13 20:00:00,220.41792998368985,20,HOLD,0.0,0.0,0.0
2025-11-13 21:00:00,138.2379859190216,21,HOLD,0.0,0.0,0.0
2025-11-13 22:00:00,122.82764861976756,22,HOLD,0.0,0.0,0.0
2025-11-13 23:00:00,119.74967149496634,23,HOLD,0.0,0.0,0.0
2025-11-14 00:00:00,106.60947014822352,0,HOLD,0.0,0.0,0.0
2025-11-14 01:00:00,105.14206244919036,1,HOLD,0.0,0.0,0.0
2025-11-14 02:00:00,104.49783467888314,2,HOLD,0.0,0.0,0.0
